order_id,order_date,region,category,product,channel,customer_age_group,quantity,unit_price,amount,is_returned
ORD20250267,2025-11-03,华中,服饰鞋包,优衣库卫衣,线下门店,46+,2,118.41,236.82,0
ORD20250268,2025-05-24,华东,食品生鲜,三只松鼠坚果,天猫,46+,2,28.0,56.0,0
ORD20250269,2025-03-18,华东,图书文娱,儿童绘本套装,京东,26-35,1,95.7,95.7,0
ORD20250270,2026-04-18,华中,服饰鞋包,耐克跑鞋,拼多多,46+,1,82.02,82.02,0
ORD20250271,2025-10-09,东北,美妆个护,兰蔻小黑瓶,抖音,26-35,4,111.22,444.88,0
ORD20250272,2026-05-06,华东,美妆个护,兰蔻小黑瓶,京东,26-35,4,444.91,1779.64,0
ORD20250273,2026-01-03,西南,食品生鲜,阳澄湖大闸蟹,线下门店,36-45,1,197.99,197.99,0
ORD20250274,2025-08-13,东北,家用电器,戴森吸尘器,天猫,46+,1,2755.36,2755.36,0
ORD20250275,2025-04-13,华东,食品生鲜,五常大米,拼多多,18-25,2,195.06,390.12,0
ORD20250276,2026-02-02,东北,家用电器,海尔冰箱,天猫,36-45,5,6818.09,34090.45,0
ORD20250277,2025-06-29,华东,图书文娱,《三体》全集,抖音,18-25,3,138.82,416.46,0
ORD20250278,2025-11-28,华东,手机数码,华为 Mate 80,拼多多,36-45,3,11080.44,33241.32,0
ORD20250279,2025-12-11,华东,服饰鞋包,优衣库卫衣,抖音,46+,4,489.51,1958.04,0
ORD20250280,2026-01-01,华北,美妆个护,兰蔻小黑瓶,京东,36-45,3,111.88,335.64,0
ORD20250281,2025-02-03,华南,图书文娱,儿童绘本套装,天猫,18-25,1,143.34,143.34,0
ORD20250282,2025-09-01,华南,家用电器,美的空调,拼多多,36-45,3,6039.14,18117.42,0
ORD20250283,2025-03-11,西南,服饰鞋包,李宁羽绒服,天猫,46+,2,237.16,474.32,0
ORD20254497,2026-05-13,华北,图书文娱,儿童绘本套装,京东,36-45,4,56.23,224.92,0
ORD20250285,2025-11-23,华东,手机数码,小米 16,天猫,46+,1,4102.98,4102.98,0
ORD20250286,2025-04-06,华中,手机数码,OPPO Find X9,抖音,46+,5,11348.54,56742.7,0
ORD20250287,2025-06-10,华南,家用电器,海尔冰箱,京东,36-45,5,7151.1,35755.5,0
ORD20250288,2026-05-18,华南,服饰鞋包,耐克跑鞋,天猫,46+,2,121.94,243.88,0
ORD20250289,2025-11-12,华南,手机数码,小米 16,天猫,46+,2,2713.32,5426.64,0
ORD20250290,2025-02-15,华南,美妆个护,兰蔻小黑瓶,拼多多,18-25,3,117.69,353.07,0
ORD20250291,2026-06-14,华北,图书文娱,儿童绘本套装,天猫,46+,1,31.14,31.14,0
ORD20250292,2025-05-10,华东,家用电器,小米电视,天猫,26-35,2,6525.15,13050.3,0
ORD20250293,2025-03-10,华北,服饰鞋包,李宁羽绒服,京东,36-45,3,733.1,2199.3,0
ORD20250294,2026-03-06,华东,手机数码,iPhone 17 Pro,线下门店,18-25,5,7380.85,36904.25,0
ORD20250295,2025-09-28,华南,食品生鲜,五常大米,京东,26-35,3,176.8,530.4,0
ORD20250296,2026-02-16,东北,家用电器,戴森吸尘器,抖音,18-25,5,4986.65,24933.25,0
ORD20250297,2025-11-07,东北,服饰鞋包,李宁羽绒服,抖音,26-35,3,65.17,195.51,0
ORD20250298,2025-11-25,华南,图书文娱,儿童绘本套装,天猫,46+,4,120.62,482.48,0
ORD20250299,2026-06-12,华东,美妆个护,完美日记口红,京东,26-35,4,386.96,1547.84,0
ORD20250300,2025-09-13,华东,食品生鲜,阳澄湖大闸蟹,抖音,36-45,5,15.5,77.5,0
ORD20250301,2025-09-05,华北,美妆个护,兰蔻小黑瓶,线下门店,46+,5,216.56,1082.8,0
ORD20250302,2025-04-03,华南,服饰鞋包,优衣库卫衣,拼多多,26-35,3,172.64,517.92,0
ORD20250303,2026-06-10,西南,图书文娱,儿童绘本套装,天猫,26-35,2,108.1,216.2,0
ORD20250304,2025-11-09,西南,食品生鲜,阳澄湖大闸蟹,京东,46+,1,52.52,52.52,0
ORD20250305,2025-11-06,东北,美妆个护,SK-II 神仙水,抖音,18-25,3,132.56,397.68,0
ORD20250306,2025-10-17,华东,图书文娱,《三体》全集,京东,36-45,3,92.99,278.97,0
ORD20250307,2025-11-02,华北,服饰鞋包,优衣库卫衣,拼多多,46+,3,542.09,1626.27,0
ORD20250308,2026-02-19,华东,图书文娱,儿童绘本套装,线下门店,26-35,2,113.77,227.54,0
ORD20250309,2026-01-03,东北,图书文娱,儿童绘本套装,拼多多,26-35,2,109.22,218.44,0
ORD20250310,2025-08-16,西南,美妆个护,SK-II 神仙水,京东,36-45,2,378.23,756.46,0
ORD20250311,2026-01-26,华南,食品生鲜,三只松鼠坚果,天猫,26-35,3,98.11,294.33,0
ORD20250312,2026-05-15,华中,食品生鲜,阳澄湖大闸蟹,抖音,18-25,4,37.21,148.84,0
ORD20250313,2025-06-12,西南,家用电器,美的空调,天猫,46+,2,4737.35,9474.7,0
ORD20250314,2026-01-28,华北,美妆个护,完美日记口红,京东,18-25,4,483.7,1934.8,0
ORD20250315,2025-09-12,东北,食品生鲜,阳澄湖大闸蟹,天猫,46+,2,13.4,26.8,0
ORD20250316,2025-02-16,华南,服饰鞋包,李宁羽绒服,京东,36-45,2,98.97,197.94,0
ORD20250317,2026-05-17,华东,图书文娱,switch 游戏卡带,天猫,26-35,2,64.56,129.12,0
ORD20250318,2026-06-01,华南,家用电器,美的空调,京东,36-45,2,5952.39,11904.78,0
ORD20250319,2025-01-21,华东,食品生鲜,阳澄湖大闸蟹,京东,36-45,1,122.85,122.85,0
ORD20250320,2025-01-10,华北,家用电器,戴森吸尘器,抖音,26-35,2,5652.98,11305.96,0
ORD20250321,2025-05-01,西南,手机数码,OPPO Find X9,天猫,26-35,5,8850.18,44250.9,0
ORD20250322,2026-02-24,华东,食品生鲜,阳澄湖大闸蟹,线下门店,46+,2,78.01,156.02,0
ORD20250323,2026-05-21,,手机数码,iPhone 17 Pro,抖音,18-25,1,8322.29,8322.29,0
ORD20250324,2025-10-31,华东,图书文娱,《三体》全集,拼多多,36-45,2,79.38,158.76,0
ORD20250325,2025-04-29,西南,图书文娱,《三体》全集,天猫,26-35,3,75.38,226.14,0
ORD20250326,2025-04-06,华南,家用电器,美的空调,京东,46+,3,3052.96,9158.88,0
ORD20250327,2025-06-20,西南,美妆个护,兰蔻小黑瓶,线下门店,26-35,4,405.95,1623.8,0
ORD20250328,2026-03-25,华南,食品生鲜,阳澄湖大闸蟹,抖音,26-35,4,162.43,649.72,0
ORD20250329,2026-03-28,华东,美妆个护,SK-II 神仙水,天猫,26-35,1,447.17,447.17,0
ORD20250330,2026-01-30,东北,图书文娱,儿童绘本套装,天猫,26-35,3,87.48,262.44,0
ORD20250331,2025-11-25,华中,美妆个护,兰蔻小黑瓶,京东,46+,4,438.63,1754.52,0
ORD20250332,2026-04-04,华南,家用电器,戴森吸尘器,天猫,46+,1,3835.03,3835.03,0
ORD20250333,2025-11-08,华北,手机数码,OPPO Find X9,线下门店,36-45,1,5318.52,5318.52,0
ORD20250334,2025-04-27,华北,家用电器,美的空调,京东,36-45,4,2856.19,11424.76,0
ORD20250335,2025-06-18,东北,服饰鞋包,李宁羽绒服,抖音,18-25,1,84.33,84.33,0
ORD20250336,2026-02-07,东北,家用电器,海尔冰箱,抖音,18-25,2,1229.74,2459.48,0
ORD20250337,2026-04-07,华北,手机数码,华为 Mate 80,线下门店,18-25,5,2180.05,10900.25,0
ORD20250338,2025-05-12,华北,手机数码,小米 16,京东,46+,5,11275.45,56377.25,0
ORD20250339,2026-06-09,西南,食品生鲜,阳澄湖大闸蟹,抖音,26-35,2,61.98,123.96,0
ORD20250340,2025-11-27,西南,食品生鲜,五常大米,京东,46+,3,140.46,421.38,0
ORD20250341,2026-06-20,华南,食品生鲜,三只松鼠坚果,抖音,26-35,3,176.72,530.16,0
ORD20250342,2025-10-30,华北,家用电器,戴森吸尘器,拼多多,18-25,3,5562.11,16686.33,0
ORD20250343,2026-07-29,华北,图书文娱,儿童绘本套装,天猫,18-25,5,132.43,662.15,0
ORD20250344,2025-11-17,华东,美妆个护,完美日记口红,天猫,46+,4,479.65,1918.6,0
ORD20250345,2025-07-18,华东,图书文娱,儿童绘本套装,天猫,26-35,3,118.16,354.48,0
ORD20250346,2025-05-14,东北,手机数码,iPhone 17 Pro,京东,26-35,4,1255.1,5020.4,1
ORD20250347,2025-11-05,华北,服饰鞋包,耐克跑鞋,天猫,36-45,5,88.14,440.7,0
ORD20250348,2026-06-02,华北,家用电器,小米电视,天猫,26-35,5,824.96,4124.8,0
ORD20250349,2025-10-28,西南,图书文娱,儿童绘本套装,京东,18-25,3,63.04,189.12,0
ORD20250350,2025-11-25,西南,服饰鞋包,优衣库卫衣,京东,36-45,4,230.26,921.04,1
ORD20250351,2026-06-05,华东,食品生鲜,五常大米,天猫,18-25,3,107.72,323.16,0
ORD20250352,2025-03-09,华北,家用电器,海尔冰箱,拼多多,46+,5,4405.68,22028.4,0
ORD20250353,2025-06-07,西南,家用电器,美的空调,天猫,18-25,5,6681.36,33406.8,0
ORD20250354,2026-02-22,华北,服饰鞋包,耐克跑鞋,京东,46+,5,102.83,514.15,0
ORD20250355,2025-03-16,华北,食品生鲜,阳澄湖大闸蟹,拼多多,36-45,1,131.87,131.87,0
ORD20250356,2026-07-01,西南,服饰鞋包,李宁羽绒服,天猫,26-35,4,336.06,1344.24,0
ORD20250357,2026-07-23,华东,图书文娱,儿童绘本套装,抖音,18-25,3,144.46,433.38,0
ORD20250358,2026-06-09,华东,图书文娱,儿童绘本套装,拼多多,26-35,3,47.53,142.59,0
ORD20250359,2026-07-17,华北,图书文娱,switch 游戏卡带,抖音,36-45,5,130.79,653.95,0
ORD20250360,2025-12-05,华北,图书文娱,《三体》全集,天猫,18-25,5,83.33,416.65,0
ORD20250361,2025-11-10,华东,服饰鞋包,李宁羽绒服,京东,36-45,4,387.98,1551.92,0
ORD20250362,2026-03-23,华南,家用电器,戴森吸尘器,拼多多,46+,1,2711.75,2711.75,0
ORD20250363,2025-06-29,华东,服饰鞋包,耐克跑鞋,拼多多,26-35,4,463.75,1855.0,0
ORD20250364,2026-07-19,东北,家用电器,小米电视,抖音,26-35,3,5948.29,17844.87,0
ORD20250365,2025-10-25,华北,家用电器,美的空调,京东,18-25,5,5945.85,29729.25,0
ORD20250366,2025-02-11,华南,食品生鲜,三只松鼠坚果,天猫,26-35,2,153.87,307.74,1
ORD20250367,2026-01-05,华中,家用电器,美的空调,天猫,36-45,5,7289.49,36447.45,0
ORD20250368,2025-06-28,华南,食品生鲜,五常大米,抖音,18-25,3,168.63,505.89,0
ORD20250369,2025-12-20,华南,美妆个护,完美日记口红,天猫,26-35,2,272.69,545.38,0
ORD20250370,2025-10-15,华东,家用电器,戴森吸尘器,抖音,18-25,1,4261.97,4261.97,0
ORD20250371,2026-05-06,华东,美妆个护,SK-II 神仙水,天猫,18-25,3,368.52,1105.56,0
ORD20250372,2026-06-09,华北,食品生鲜,三只松鼠坚果,天猫,26-35,2,35.6,71.2,0
ORD20250373,2025-06-24,华南,美妆个护,兰蔻小黑瓶,拼多多,26-35,5,485.54,2427.7,0
ORD20250374,2025-03-12,华南,食品生鲜,三只松鼠坚果,天猫,46+,3,41.87,125.61,0
ORD20250375,2026-06-29,华东,食品生鲜,阳澄湖大闸蟹,抖音,18-25,1,43.71,43.71,0
ORD20250376,2026-06-27,华中,图书文娱,switch 游戏卡带,拼多多,46+,4,87.87,351.48,0
ORD20250377,2025-05-18,,图书文娱,《三体》全集,天猫,46+,5,32.7,163.5,0
ORD20250378,2025-11-20,华东,手机数码,OPPO Find X9,抖音,36-45,1,7273.46,7273.46,0
ORD20250379,2026-07-25,华南,食品生鲜,五常大米,京东,36-45,4,117.29,469.16,0
ORD20250380,2025-06-15,华北,图书文娱,switch 游戏卡带,拼多多,18-25,4,115.65,462.6,0
ORD20250381,2026-03-22,华东,图书文娱,switch 游戏卡带,天猫,18-25,1,124.57,124.57,0
ORD20250382,2025-06-29,华南,美妆个护,兰蔻小黑瓶,拼多多,36-45,5,338.4,1692.0,0
ORD20250383,2025-02-06,华北,食品生鲜,三只松鼠坚果,天猫,36-45,5,108.0,540.0,0
ORD20250384,2026-07-17,东北,服饰鞋包,李宁羽绒服,京东,36-45,4,354.09,1416.36,0
ORD20250385,2025-01-05,华南,家用电器,美的空调,抖音,36-45,4,7458.8,29835.2,0
ORD20250386,2026-01-22,西南,手机数码,小米 16,线下门店,46+,5,11515.14,57575.7,0
ORD20250387,2025-09-22,华北,食品生鲜,三只松鼠坚果,抖音,26-35,1,101.57,101.57,0
ORD20250388,2025-09-27,华东,美妆个护,完美日记口红,抖音,36-45,3,272.76,818.28,0
ORD20250389,2025-10-03,西南,家用电器,海尔冰箱,京东,26-35,4,2716.82,10867.28,0
ORD20250390,2025-12-31,华东,家用电器,美的空调,抖音,46+,3,1892.2,5676.6,0
ORD20250391,2026-06-08,华东,食品生鲜,五常大米,天猫,46+,1,171.12,171.12,0
ORD20250392,2025-06-28,华东,食品生鲜,五常大米,京东,18-25,1,105.47,105.47,1
ORD20250393,2025-11-30,东北,家用电器,海尔冰箱,京东,26-35,4,4773.76,19095.04,0
ORD20250394,2026-05-26,华南,食品生鲜,阳澄湖大闸蟹,京东,46+,3,79.53,238.59,0
ORD20250395,2026-07-23,华南,家用电器,海尔冰箱,拼多多,26-35,5,1309.77,6548.85,0
ORD20250396,2026-06-14,华南,手机数码,OPPO Find X9,京东,18-25,2,5521.03,11042.06,0
ORD20250397,2025-12-09,华南,图书文娱,儿童绘本套装,线下门店,36-45,2,27.8,55.6,0
ORD20250398,2026-07-06,西南,美妆个护,SK-II 神仙水,京东,46+,1,195.01,195.01,0
ORD20250399,2025-12-12,华北,美妆个护,SK-II 神仙水,拼多多,18-25,1,209.1,209.1,0
ORD20250400,2026-02-09,华南,服饰鞋包,耐克跑鞋,抖音,46+,2,285.11,570.22,0
ORD20250401,2025-03-23,华南,家用电器,美的空调,天猫,46+,1,1262.81,1262.81,0
ORD20250402,2025-03-27,华北,手机数码,iPhone 17 Pro,抖音,46+,4,6668.61,26674.44,0
ORD20250403,2025-05-10,东北,家用电器,美的空调,天猫,36-45,3,3712.34,11137.02,0
ORD20250404,2026-07-16,华中,服饰鞋包,李宁羽绒服,京东,46+,4,400.4,1601.6,0
ORD20250405,2026-07-01,华南,图书文娱,儿童绘本套装,天猫,18-25,5,76.55,,0
ORD20250406,2025-11-07,华北,服饰鞋包,优衣库卫衣,京东,46+,4,244.86,979.44,0
ORD20250407,2026-05-04,西南,图书文娱,switch 游戏卡带,抖音,18-25,4,143.1,572.4,0
ORD20250408,2026-03-24,华东,家用电器,小米电视,拼多多,26-35,4,7092.65,28370.6,0
ORD20250409,2025-10-06,西南,美妆个护,SK-II 神仙水,京东,18-25,2,272.81,545.62,0
ORD20250410,2026-04-09,华北,服饰鞋包,优衣库卫衣,京东,26-35,1,527.67,527.67,0
ORD20250411,2025-04-15,华东,食品生鲜,阳澄湖大闸蟹,抖音,26-35,1,45.33,45.33,0
ORD20250412,2026-03-07,西南,手机数码,小米 16,京东,18-25,4,3232.51,12930.04,0
ORD20250413,2026-02-06,华南,家用电器,海尔冰箱,拼多多,36-45,1,2352.08,2352.08,0
ORD20250414,2025-09-12,华中,手机数码,华为 Mate 80,抖音,18-25,1,11715.5,11715.5,0
ORD20250415,2025-11-16,华东,图书文娱,儿童绘本套装,天猫,18-25,1,87.75,87.75,0
ORD20250416,2025-11-29,西南,图书文娱,儿童绘本套装,天猫,26-35,3,45.83,137.49,1
ORD20250417,2025-06-08,华东,手机数码,华为 Mate 80,京东,36-45,5,9574.92,47874.6,0
ORD20250418,2025-04-20,华东,图书文娱,儿童绘本套装,拼多多,36-45,1,27.77,27.77,0
ORD20250419,2026-01-22,华东,美妆个护,兰蔻小黑瓶,京东,46+,2,40.04,80.08,0
ORD20250420,2025-11-28,华东,食品生鲜,五常大米,线下门店,26-35,4,46.06,184.24,0
ORD20250421,2026-04-10,华北,家用电器,小米电视,抖音,18-25,4,2576.68,10306.72,0
ORD20250422,2025-06-07,华南,服饰鞋包,李宁羽绒服,京东,18-25,5,229.09,1145.45,0
ORD20250423,2025-05-13,华东,手机数码,iPhone 17 Pro,京东,18-25,1,10154.17,10154.17,1
ORD20250424,2026-06-23,华北,图书文娱,《三体》全集,京东,18-25,4,105.53,422.12,1
ORD20250425,2025-03-04,西南,家用电器,小米电视,拼多多,18-25,4,7448.71,29794.84,0
ORD20250426,2026-06-16,西南,服饰鞋包,李宁羽绒服,京东,26-35,5,80.49,402.45,0
ORD20250427,2026-07-26,华东,家用电器,戴森吸尘器,抖音,46+,5,5115.0,25575.0,0
ORD20250428,2026-06-01,华东,家用电器,小米电视,线下门店,36-45,2,4534.73,9069.46,0
ORD20250429,2025-11-28,华北,服饰鞋包,优衣库卫衣,京东,36-45,3,359.26,1077.78,0
ORD20250430,2026-06-15,东北,美妆个护,兰蔻小黑瓶,京东,26-35,4,481.12,1924.48,0
ORD20250431,2026-06-08,华中,服饰鞋包,优衣库卫衣,天猫,46+,1,628.64,628.64,0
ORD20250432,2025-09-13,东北,家用电器,美的空调,抖音,26-35,3,3126.54,9379.62,0
ORD20250433,2025-06-27,东北,图书文娱,儿童绘本套装,抖音,18-25,3,123.08,369.24,0
ORD20250434,2026-01-26,华东,服饰鞋包,耐克跑鞋,京东,46+,1,598.09,598.09,0
ORD20250435,2026-01-27,华北,手机数码,小米 16,京东,26-35,2,9174.0,18348.0,0
ORD20250436,2026-06-01,华南,图书文娱,switch 游戏卡带,天猫,36-45,2,39.92,79.84,0
ORD20250437,2025-09-26,华北,食品生鲜,五常大米,天猫,26-35,1,114.15,114.15,0
ORD20250438,2026-06-21,华东,家用电器,小米电视,京东,18-25,4,3343.95,13375.8,0
ORD20250439,2025-07-15,华北,美妆个护,兰蔻小黑瓶,拼多多,26-35,4,201.68,806.72,0
ORD20250440,2026-03-28,东北,食品生鲜,三只松鼠坚果,抖音,26-35,4,128.4,513.6,0
ORD20250441,2025-10-22,西南,手机数码,iPhone 17 Pro,京东,46+,1,9083.31,9083.31,1
ORD20250442,2026-06-24,华东,家用电器,戴森吸尘器,天猫,36-45,5,1931.44,9657.2,0
ORD20250443,2025-01-20,东北,图书文娱,switch 游戏卡带,天猫,46+,1,28.66,28.66,0
ORD20250444,2026-06-29,华东,图书文娱,switch 游戏卡带,抖音,18-25,1,137.5,137.5,1
ORD20250445,2025-01-19,华南,食品生鲜,五常大米,京东,36-45,3,73.38,220.14,0
ORD20250446,2025-10-14,华南,图书文娱,switch 游戏卡带,抖音,18-25,3,134.23,402.69,0
ORD20250447,2025-08-21,华北,食品生鲜,阳澄湖大闸蟹,线下门店,36-45,5,175.81,879.05,0
ORD20250448,2025-11-13,东北,家用电器,海尔冰箱,京东,26-35,2,5324.04,10648.08,0
ORD20250449,2025-05-02,东北,食品生鲜,三只松鼠坚果,抖音,36-45,2,70.32,140.64,0
ORD20250450,2025-10-08,华东,美妆个护,兰蔻小黑瓶,天猫,36-45,4,172.57,690.28,0
ORD20250451,2026-01-03,西南,食品生鲜,三只松鼠坚果,京东,46+,2,123.31,246.62,0
ORD20250452,2026-05-19,华东,服饰鞋包,优衣库卫衣,天猫,18-25,2,689.1,1378.2,0
ORD20250453,2025-03-09,华中,美妆个护,SK-II 神仙水,拼多多,46+,2,378.91,757.82,0
ORD20250454,2026-04-08,东北,美妆个护,兰蔻小黑瓶,京东,46+,2,230.95,461.9,0
ORD20250455,2025-02-20,华南,手机数码,小米 16,拼多多,36-45,5,5138.86,25694.3,0
ORD20250456,2026-04-08,华北,美妆个护,兰蔻小黑瓶,拼多多,26-35,3,318.17,954.51,0
ORD20250457,2025-04-03,西南,服饰鞋包,李宁羽绒服,拼多多,18-25,4,68.68,274.72,0
ORD20250458,2026-06-08,华东,图书文娱,儿童绘本套装,京东,26-35,4,102.43,409.72,0
ORD20250459,2025-05-29,西南,食品生鲜,阳澄湖大闸蟹,京东,46+,2,40.8,81.6,0
ORD20250460,2025-07-27,西南,家用电器,美的空调,京东,46+,1,7218.77,7218.77,0
ORD20250461,2025-09-01,华北,手机数码,OPPO Find X9,京东,18-25,5,10686.27,53431.35,0
ORD20250462,2025-08-01,华东,手机数码,小米 16,天猫,18-25,2,10680.28,21360.56,0
ORD20250463,2025-03-31,华南,食品生鲜,三只松鼠坚果,天猫,36-45,3,72.91,218.73,0
ORD20250464,2026-07-30,华南,图书文娱,儿童绘本套装,京东,18-25,5,94.4,472.0,0
ORD20250465,2025-03-08,,服饰鞋包,李宁羽绒服,拼多多,36-45,3,326.43,979.29,0
ORD20250466,2025-03-01,西南,食品生鲜,五常大米,京东,18-25,2,142.21,284.42,0
ORD20250467,2025-10-22,东北,图书文娱,switch 游戏卡带,京东,36-45,5,141.41,707.05,0
ORD20250468,2026-05-25,华东,食品生鲜,五常大米,天猫,36-45,5,104.32,521.6,0
ORD20250469,2026-03-01,华南,手机数码,华为 Mate 80,天猫,26-35,1,1068.65,1068.65,0
ORD20250470,2026-06-03,西南,服饰鞋包,优衣库卫衣,抖音,36-45,1,280.83,280.83,0
ORD20250471,2025-06-29,东北,食品生鲜,五常大米,京东,46+,5,192.42,962.1,0
ORD20250472,2025-11-03,华北,图书文娱,儿童绘本套装,京东,26-35,2,82.59,165.18,0
ORD20250473,2025-06-02,华东,服饰鞋包,耐克跑鞋,抖音,26-35,3,99.66,298.98,0
ORD20250474,2025-11-12,华南,美妆个护,兰蔻小黑瓶,天猫,18-25,2,309.74,619.48,0
ORD20250475,2025-11-06,华南,家用电器,美的空调,京东,18-25,3,3779.68,11339.04,0
ORD20250476,2025-06-07,华中,手机数码,小米 16,拼多多,26-35,4,6467.14,25868.56,0
ORD20250477,2025-05-16,,手机数码,OPPO Find X9,抖音,18-25,5,8379.23,41896.15,1
ORD20250478,2025-12-08,华东,手机数码,小米 16,天猫,36-45,5,10565.0,52825.0,0
ORD20250479,2025-10-21,华南,家用电器,小米电视,抖音,36-45,3,1844.28,5532.84,0
ORD20250480,2026-07-17,华东,服饰鞋包,李宁羽绒服,拼多多,26-35,1,61.44,61.44,0
ORD20250481,2026-07-08,华东,服饰鞋包,耐克跑鞋,线下门店,18-25,5,719.18,3595.9,0
ORD20250482,2025-11-16,华东,手机数码,iPhone 17 Pro,线下门店,46+,1,5576.42,5576.42,0
ORD20250483,2025-11-14,西南,手机数码,OPPO Find X9,京东,26-35,4,1889.35,7557.4,0
ORD20250484,2026-02-06,华中,食品生鲜,阳澄湖大闸蟹,拼多多,36-45,3,183.44,550.32,0
ORD20250485,2025-12-26,东北,手机数码,小米 16,拼多多,26-35,1,6123.74,6123.74,0
ORD20250486,2026-06-30,华北,美妆个护,兰蔻小黑瓶,抖音,26-35,1,183.16,183.16,0
ORD20250487,2025-12-17,华东,美妆个护,完美日记口红,抖音,46+,1,190.14,190.14,0
ORD20250488,2025-06-30,华南,食品生鲜,五常大米,天猫,46+,4,71.82,287.28,0
ORD20250489,2025-06-02,华南,图书文娱,儿童绘本套装,抖音,26-35,1,31.77,31.77,0
ORD20250490,2025-11-08,华中,服饰鞋包,李宁羽绒服,线下门店,36-45,3,477.71,1433.13,0
ORD20250491,2026-06-07,华东,食品生鲜,阳澄湖大闸蟹,天猫,18-25,1,126.18,126.18,1
ORD20250492,2026-01-27,华南,食品生鲜,三只松鼠坚果,抖音,46+,3,30.84,92.52,0
ORD20250493,2025-06-07,东北,食品生鲜,三只松鼠坚果,天猫,18-25,4,170.23,680.92,0
ORD20250494,2025-05-20,华北,家用电器,小米电视,拼多多,46+,4,5366.04,21464.16,0
ORD20250495,2026-04-06,华东,美妆个护,SK-II 神仙水,抖音,46+,5,229.34,1146.7,0
ORD20250496,2025-03-23,西南,家用电器,戴森吸尘器,京东,18-25,5,2373.23,11866.15,0
